event,date,fighter_1,fighter_1_elo_before,fighter_1_elo_after,method,round,fighter_2,fighter_2_elo_before,fighter_2_elo_after
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Gadzhimurad Antigulov,1500.0,1517.3752236528328,SUB,1,Marcos Rogerio de Lima,1529.9364681024351,1512.5612444496023
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Cezar Ferreira,1541.5963210186476,1556.4224239814964,SUB,2,Jack Hermansson,1516.0595838191575,1501.2334808563087
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Sergio Moraes,1546.4665378953257,1561.0075998376885,S-DEC,3,Zak Ottow,1514.69785802109,1500.1567960787272
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Krzysztof Jotko,1559.3816470172867,1576.493411267528,U-DEC,3,Thales Leites,1583.5622675106856,1566.4505032604443
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Claudia Gadelha,1502.784866696195,1518.7246220102722,U-DEC,3,Cortney Casey,1501.4766637808411,1485.5369084667639
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Thomas Almeida,1543.0883023877636,1557.1722723721318,KO/TKO,2,Albert Morales,1501.281626174083,1487.1976561897147
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Ryan Bader,1628.09000514285,1639.6662238996832,KO/TKO,3,Rogerio Nogueira,1529.4622351221853,1517.8860163653521
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Pedro Munhoz,1504.6792019737682,1521.806286660487,SUB,2,Justin Scoggins,1529.194138007343,1512.0670533206242
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Kamaru Usman,1547.0847145773166,1563.063279964945,U-DEC,3,Warlley Alves,1546.619267605132,1530.6407022175038
UFC Fight Night: Bader vs. Nogueira,2016-11-19,Francimar Barroso,1514.2949002724845,1514.2949002724845,Overturned,1,Darren Stewart,1500.0,1500.0
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Abdul Razak Alhassan,1500.0,1516.0,KO/TKO,1,Charlie Ward,1500.0,1484.0
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Stevie Ray,1528.1061582597754,1543.7819736936797,S-DEC,3,Ross Pearson,1521.065616294803,1505.3898008608987
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Alexander Volkov,1500.0,1516.793572945295,S-DEC,3,Timothy Johnson,1517.246368823506,1500.452795878211
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Artem Lobov,1485.3866313823746,1503.427601075093,U-DEC,3,Teruto Ishihara,1529.9484820858877,1511.9075123931693
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Jack Marshman,1500.0,1518.1336466352648,KO/TKO,2,Magnus Cedenblad,1546.6091540480068,1528.475507412742
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Kyoji Horiguchi,1571.0724957480736,1585.4902599855895,U-DEC,3,Ali Bagautinov,1536.6020238669416,1522.1842596294257
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Kevin Lee,1561.2567079000062,1575.9445644166024,SUB,2,Magomed Mustafaev,1532.699739275627,1518.0118827590309
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Amanda Cooper,1484.0,1500.0323532144635,U-DEC,3,Anna Elmose,1484.7025420831806,1468.670188868717
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Justin Ledet,1516.0,1531.263693206478,SUB,1,Mark Godbeer,1500.0,1484.736306793522
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Zak Cummings,1530.381983719221,1544.7955604352094,SUB,2,Alexander Yakovlev,1495.8196805499645,1481.406103833976
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Marion Reneau,1497.8596611035714,1513.9258803203873,KO/TKO,3,Milana Dudieva,1499.2976013366472,1483.2313821198313
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Brett Johns,1500.0,1516.0,U-DEC,3,Kwan Ho Kwak,1500.0,1484.0
UFC Fight Night: Mousasi vs. Hall 2,2016-11-19,Gegard Mousasi,1578.6482084589115,1591.4754004941722,KO/TKO,1,Uriah Hall,1508.8265581395237,1495.9993661042631
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Jenel Lausa,1500.0,1515.3283359662728,U-DEC,3,Yao Zhikui,1485.4064243463295,1470.078088380057
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Marlon Vera,1483.3294165992395,1500.8265155464537,U-DEC,3,Guangyou Ning,1515.9338821267781,1498.436783179564
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Jason Knight,1501.6087738849021,1518.193790358921,U-DEC,3,Dan Hooker,1514.3179108097363,1497.7328943357174
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Ben Nguyen,1515.577466373043,1530.2381185884178,U-DEC,3,Geane Herrera,1486.425679906481,1471.7650276911063
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Damien Brown,1500.7548663618684,1516.657040259056,S-DEC,3,Jon Tuck,1498.6305730591894,1482.7283991620018
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Robert Whittaker,1582.9517824072716,1599.3068276533968,KO/TKO,1,Derek Brunson,1590.6627577898837,1574.3077125437585
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Andrew Holbrook,1500.616781960412,1518.0260646680642,S-DEC,3,Jake Matthews,1531.2984759983365,1513.8891932906843
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Omari Akhmedov,1500.2857918092097,1516.460576416781,U-DEC,3,Kyle Noke,1504.0813423236805,1487.9065577161093
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Jonathan Meunier,1485.4914047278783,1501.4795895854895,U-DEC,3,Richard Walsh,1485.2348421241256,1469.2466572665144
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Tyson Pedro,1500.0,1515.263693206478,SUB,1,Khalil Rountree Jr.,1484.0,1468.736306793522
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Danielle Taylor,1484.7964074927086,1500.7596630375356,S-DEC,3,Seo Hee Ham,1483.998510383884,1468.035254839057
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Daniel Kelly,1545.3073513173679,1559.7932126406251,U-DEC,3,Chris Camozzi,1512.3295669781614,1497.8437056549042
UFC Fight Night: Whittaker vs. Brunson,2016-11-26,Alexander Volkanovski,1500.0,1515.2975985759417,KO/TKO,2,Yusuke Kasuya,1484.7377372604076,1469.4401386844659
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Demetrious Johnson,1659.192020144542,1667.3149281476974,U-DEC,5,Tim Elliott,1471.8840608973449,1463.7611528941895
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Joseph Benavidez,1623.0900687232315,1635.8407309553627,S-DEC,3,Henry Cejudo,1551.5368480069958,1538.7861857748646
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Jorge Masvidal,1545.2384785805655,1561.2441337366542,KO/TKO,1,Jake Ellenberger,1545.3612787398602,1529.3556235837714
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Jared Cannonier,1501.5991884768043,1517.6210511816014,U-DEC,3,Ion Cutelaba,1502.073931374913,1486.052068670116
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Brandon Moreno,1518.9436899067696,1534.2910470828672,S-DEC,3,Ryan Benoit,1504.7638632468447,1489.4165060707471
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Sara McMann,1500.7784425167408,1518.814063971826,SUB,2,Alexis Davis,1545.222241847295,1527.1866203922098
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Rob Font,1516.9035162016662,1532.1256941282063,KO/TKO,1,Matt Schnell,1500.0,1484.7778220734597
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Dong Hyun Ma,1468.8000906142502,1485.564246539366,U-DEC,3,Brendan O'Reilly,1485.4061594935017,1468.642003568386
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Jamie Moyle,1500.0,1514.5962221767109,U-DEC,3,Kailin Curran,1469.4387739660467,1454.8425517893359
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Anthony Smith,1485.9340666610242,1501.8846240207495,KO/TKO,2,Elvis Mutapcic,1484.860429951485,1468.9098725917597
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Devin Clark,1483.2975328274754,1500.7991052860298,U-DEC,3,Josh Stansbury,1516.0,1498.4984275414456
The Ultimate Fighter: Tournament of Champions Finale,2016-12-03,Ryan Hall,1516.0,1533.9741255967483,U-DEC,3,Gray Maynard,1559.0871305731405,1541.1130049763922
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Gian Villante,1502.108481178048,1518.0113832234658,KO/TKO,2,Saparbeg Safarov,1500.0,1484.097097954582
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Derrick Lewis,1573.3043350156938,1586.6664310571964,KO/TKO,4,Shamil Abdurakhimov,1515.495342812628,1502.1332467711254
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Francis Ngannou,1545.8278203282016,1559.7637838086869,SUB,1,Anthony Hamilton,1500.7566991300314,1486.8207356495461
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Corey Anderson,1541.6142333334951,1554.4176615865686,KO/TKO,2,Sean O'Connell,1471.2552716361574,1458.451843383084
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Justine Kish,1515.2298601853572,1530.528948084379,U-DEC,3,Ashley Yoder,1500.0,1484.7009121009783
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Ryan Janes,1500.0,1516.0,U-DEC,3,Keith Berish,1500.0,1484.0
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Gerald Meerschaert,1500.0,1515.2776520499215,SUB,1,Joseph Gigliotti,1484.3037435738013,1469.0260915238798
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Andrew Sanchez,1516.0,1532.2897604779087,U-DEC,3,Trevor Smith,1522.2927568434761,1506.0029963655675
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Shane Burgos,1500.0,1516.646659150071,U-DEC,3,Tiago dos Santos e Silva,1514.0496782669904,1497.4030191169195
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Marc Diakiese,1514.6267634884925,1530.0023932004694,U-DEC,3,Frankie Perez,1501.0618465749621,1485.6862168629852
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Juliana Lima,1499.967650096979,1515.9691398650639,U-DEC,3,JJ Aldrich,1500.0,1483.9985102319151
UFC Fight Night: Lewis vs. Abdurakhimov,2016-12-09,Randy Brown,1516.1022589439453,1531.361252988781,KO/TKO,2,Brian Camozzi,1500.0,1484.7410059551644
UFC 206: Holloway vs. Pettis,2016-12-10,Kelvin Gastelum,1581.0822814965045,1595.0805640023777,KO/TKO,3,Tim Kennedy,1537.3866063160754,1523.388323810202
UFC 206: Holloway vs. Pettis,2016-12-10,Max Holloway,1634.0583149286083,1646.1239084964427,KO/TKO,3,Anthony Pettis,1546.8364682502606,1534.7708746824262
UFC 206: Holloway vs. Pettis,2016-12-10,Donald Cerrone,1686.0285279690227,1696.2349331571102,KO/TKO,3,Matt Brown,1554.2461013145646,1544.039696126477
UFC 206: Holloway vs. Pettis,2016-12-10,Cub Swanson,1581.9681957973555,1596.43687911317,U-DEC,3,Dooho Choi,1548.613986287577,1534.1453029717625
UFC 206: Holloway vs. Pettis,2016-12-10,Emil Meek,1500.0,1517.0826376101509,U-DEC,3,Jordan Mein,1523.5451550604826,1506.4625174503317
UFC 206: Holloway vs. Pettis,2016-12-10,Misha Cirkunov,1545.8278203282016,1562.7181621204484,SUB,1,Nikita Krylov,1565.181339389961,1548.2909975977143
UFC 206: Holloway vs. Pettis,2016-12-10,Olivier Aubin-Mercier,1529.1363319786815,1543.9759795450661,SUB,2,Drew Dober,1503.8952855011066,1489.055637934722
UFC 206: Holloway vs. Pettis,2016-12-10,Viviane Pereira,1500.0,1516.6408444889305,S-DEC,3,Valerie Letourneau,1513.9232097742388,1497.2823652853083
UFC 206: Holloway vs. Pettis,2016-12-10,Matthew Lopez,1486.4797189669641,1504.6049044238684,U-DEC,3,Mitch Gagnon,1532.9018278091917,1514.7766423522874
UFC 206: Holloway vs. Pettis,2016-12-10,Lando Vannata,1489.8120883090148,1507.5877031787395,KO/TKO,1,John Makdessi,1528.5285401966187,1510.752925326894
UFC 206: Holloway vs. Pettis,2016-12-10,Rustam Khabilov,1565.8119659863664,1580.232621320981,U-DEC,3,Jason Saggo,1531.4048923315631,1516.9842369969485
UFC 206: Holloway vs. Pettis,2016-12-10,Dustin Ortiz,1500.5315335821442,1516.6491931575615,S-DEC,3,Zach Makovsky,1503.0865248557807,1486.9688652803634
UFC on FOX: VanZant vs. Waterson,2016-12-17,Michelle Waterson-Gomez,1515.263693206478,1532.5776988842315,SUB,1,Paige VanZant,1543.8613730583072,1526.5473673805536
UFC on FOX: VanZant vs. Waterson,2016-12-17,Urijah Faber,1548.758099386114,1561.4345025875411,U-DEC,3,Brad Pickett,1475.5213303544167,1462.8449271529896
UFC on FOX: VanZant vs. Waterson,2016-12-17,Alan Jouban,1545.9089584464882,1561.3334448598341,U-DEC,3,Mike Perry,1533.406445870495,1517.981959457149
UFC on FOX: VanZant vs. Waterson,2016-12-17,Paul Craig,1500.0,1517.468029607011,SUB,2,Henrique da Silva,1531.967765989621,1514.49973638261
UFC on FOX: VanZant vs. Waterson,2016-12-17,Mizuto Hirota,1470.691611289648,1488.5553368785781,U-DEC,3,Cole Miller,1511.3464399805464,1493.4827143916164
UFC on FOX: VanZant vs. Waterson,2016-12-17,Mickey Gall,1531.263693206478,1547.136220209875,SUB,2,Sage Northcutt,1528.4955936871463,1512.6230666837491
UFC on FOX: VanZant vs. Waterson,2016-12-17,Alex Morono,1517.872973483189,1532.489806947865,U-DEC,3,James Moontasri,1487.762736706737,1473.1459032420612
UFC on FOX: VanZant vs. Waterson,2016-12-17,Josh Emmett,1516.70580809301,1532.5160345595623,U-DEC,3,Scott Holtzman,1512.5847349159787,1496.7745084494265
UFC on FOX: VanZant vs. Waterson,2016-12-17,Leslie Smith,1484.0000745932778,1500.736377958927,U-DEC,3,Irene Aldana,1500.0,1483.2636966343507
UFC on FOX: VanZant vs. Waterson,2016-12-17,Eddie Wineland,1497.8113045321202,1515.67700086009,KO/TKO,1,Takeya Mizugaki,1538.5095165360087,1520.643820208039
UFC on FOX: VanZant vs. Waterson,2016-12-17,Sultan Aliev,1484.4251314174812,1501.9087737384211,S-DEC,3,Bojan Velickovic,1516.7348324523675,1499.2511901314276
UFC on FOX: VanZant vs. Waterson,2016-12-17,Hector Sandoval,1485.4393632952451,1502.7175667315498,U-DEC,3,Fredy Serrano,1513.2544717373535,1495.9762683010488
UFC on FOX: VanZant vs. Waterson,2016-12-17,Colby Covington,1560.8375294083069,1575.7360152620938,U-DEC,3,Bryan Barberena,1536.8805569891088,1521.9820711353218
UFC 207: Nunes vs. Rousey,2016-12-30,Amanda Nunes,1574.299564240901,1590.215786513612,KO/TKO,1,Ronda Rousey,1572.480337381572,1556.564115108861
UFC 207: Nunes vs. Rousey,2016-12-30,Cody Garbrandt,1579.7207946002989,1596.0099517373474,U-DEC,5,Dominick Cruz,1586.0004457740956,1569.7112886370471
UFC 207: Nunes vs. Rousey,2016-12-30,TJ Dillashaw,1594.3603129714154,1611.311026865838,U-DEC,3,John Lineker,1615.029150920925,1598.0784370265023
UFC 207: Nunes vs. Rousey,2016-12-30,Dong Hyun Kim,1615.664068561464,1626.9125068063224,S-DEC,3,Tarec Saffiedine,1509.2806450465055,1498.0322068016471
UFC 207: Nunes vs. Rousey,2016-12-30,Neil Magny,1597.0859819335883,1613.2226493044527,U-DEC,3,Johny Hendricks,1600.0537483630173,1583.917080992153
UFC 207: Nunes vs. Rousey,2016-12-30,Antonio Carlos Junior,1515.2257592149508,1531.2258934670567,U-DEC,3,Marvin Vettori,1515.2286744623914,1499.2285402102855
UFC 207: Nunes vs. Rousey,2016-12-30,Alex Garcia,1518.4290747547573,1535.3224340478616,KO/TKO,1,Mike Pyle,1537.8483222348732,1520.9549629417688
UFC 207: Nunes vs. Rousey,2016-12-30,Niko Price,1500.0,1515.4120870341703,SUB,1,Brandon Thatch,1487.2278819381233,1471.815794903953
UFC 207: Nunes vs. Rousey,2016-12-30,Alex Oliveira,1553.0167498790215,1553.0167498790215,CNC,1,Tim Means,1560.6728298658059,1560.6728298658059
UFC 207: Nunes vs. Rousey,2016-12-30,Ray Borg,1515.7087493750548,1533.0871152069733,U-DEC,3,Louis Smolka,1545.7139580221428,1528.3355921902244
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Sergio Pettis,1544.0320263155384,1558.8280436871205,U-DEC,3,John Moraga,1517.8383611873312,1503.042343815749
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Yair Rodriguez,1575.3490945159597,1590.2620187117852,KO/TKO,2,BJ Penn,1551.707120186921,1536.7941959910954
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Joe Lauzon,1547.8038143931785,1561.0229959844671,S-DEC,3,Marcin Held,1486.79983638739,1473.5806547961015
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Ben Saunders,1545.4995171701378,1561.0699680212144,U-DEC,3,Court McGee,1536.1697339988443,1520.5992831477677
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Drakkar Klose,1500.0,1516.0,U-DEC,3,Devin Powell,1500.0,1484.0
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Cyril Asker,1483.3052613375853,1499.3033470544137,KO/TKO,1,Dmitrii Smoliakov,1483.263693206478,1467.2656074896495
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Aleksei Oleinik,1516.6688005204576,1530.500737081752,SUB,1,Viktor Pesta,1469.298540822085,1455.4666042607905
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Anthony Rocco Martin,1488.6324987869552,1505.0730430081958,U-DEC,3,Alex White,1498.2012135760942,1481.7606693548537
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Nina Nunes,1468.0338330211207,1484.0998041079774,SUB,3,Jocelyn Jones-Lybarger,1469.4663850886466,1453.4004140017898
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Walt Harris,1457.5762827221765,1474.7907991280947,KO/TKO,2,Chase Sherman,1484.0,1466.7854835940818
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Joachim Christensen,1484.770216819157,1500.8008713760246,KO/TKO,3,Bojan Mihajlovic,1485.4358728782763,1469.4052183214087
UFC Fight Night: Rodriguez vs. Penn,2017-01-15,Augusto Mendes,1485.522342832514,1502.8938480799986,S-DEC,3,Frankie Saenz,1515.3774674745605,1498.0059622270758
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Valentina Shevchenko,1518.8681974109825,1536.7819078379202,SUB,2,Julianna Pena,1560.6237724661917,1542.710062039254
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Jorge Masvidal,1561.2441337366542,1583.1656755607482,KO/TKO,2,Donald Cerrone,1696.2349331571102,1674.3133913330162
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Francis Ngannou,1559.7637838086869,1577.0037760572231,KO/TKO,1,Andrei Arlovski,1586.7439760713808,1569.5039838228445
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Jason Knight,1518.193790358921,1533.6826554739291,SUB,2,Alex Caceres,1507.0908593232714,1491.6019942082632
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Sam Alvey,1548.7459034934386,1564.6645932964964,U-DEC,3,Nate Marquardt,1546.9802598010203,1531.0615699979626
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Raphael Assuncao,1576.070564293837,1590.7551335273904,S-DEC,3,Aljamain Sterling,1547.4417286738699,1532.7571594403164
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Li Jingliang,1511.9129443487736,1527.3645478836736,KO/TKO,2,Bobby Nash,1500.0,1484.5483964651
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Jordan Johnson,1500.0,1516.6673501422188,U-DEC,3,Henrique da Silva,1514.49973638261,1497.8323862403913
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Eric Spicely,1502.504557490005,1518.3938313036426,SUB,1,Alessio Di Chirico,1500.100130518473,1484.2108567048354
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Marcos Rogerio de Lima,1512.5612444496023,1527.9830296760422,KO/TKO,1,Jeremy Kimball,1500.0,1484.5782147735601
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Alexandre Pantoja,1500.0,1516.0,S-DEC,3,Eric Shelton,1500.0,1484.0
UFC on FOX: Shevchenko vs. Pena,2017-01-28,Jason Gonzalez,1483.4159190345097,1499.4795487767092,SUB,1,JC Cottrell,1484.7976286147507,1468.7339988725512
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Chan Sung Jung,1535.0739556692283,1553.374543523989,KO/TKO,1,Dennis Bermudez,1585.3791992177312,1567.0786113629706
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,James Vick,1559.872235315427,1576.1247029414872,SUB,3,Abel Trujillo,1565.3549552249995,1549.1024875989392
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Volkan Oezdemir,1500.0,1517.9887038040058,S-DEC,3,Ovince Saint Preux,1543.4086227341484,1525.4199189301426
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Marcel Fortuna,1500.0,1515.393363384731,KO/TKO,1,Anthony Hamilton,1486.8207356495461,1471.4273722648152
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Jessica Andrade,1544.7934786670778,1557.9891835615522,U-DEC,3,Angela Hill,1483.263693206478,1470.0679883120035
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Felice Herrig,1515.2975328274754,1531.3298892013822,U-DEC,3,Alexa Grasso,1516.0001435173808,1499.967787143474
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Chas Skelly,1548.0540088072937,1562.5820410962938,SUB,2,Chris Gruetzemacher,1516.0,1501.471967711
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Ricardo Ramos,1500.0,1516.0726891020936,U-DEC,3,Michinori Tanaka,1501.578434656103,1485.5057455540093
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Tecia Pennington,1529.257680366603,1543.9396624000713,U-DEC,3,Bec Rawlings,1500.5722813340933,1485.890299300625
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Alex Morono,1532.489806947865,1532.489806947865,Overturned,2,Niko Price,1515.4120870341703,1515.4120870341703
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Khalil Rountree Jr.,1468.736306793522,1485.4387739660467,KO/TKO,1,Daniel Jolly,1484.0,1467.2975328274754
UFC Fight Night: Bermudez vs. The Korean Zombie,2017-02-04,Adam Milstead,1515.2283868847321,1515.2283868847321,Overturned,2,Curtis Blaydes,1500.605759158506,1500.605759158506
UFC 208: Holm vs. De Randamie,2017-02-11,Germaine de Randamie,1530.5627809294374,1545.9699415230605,U-DEC,5,Holly Holm,1517.6835407226356,1502.2763801290125
UFC 208: Holm vs. De Randamie,2017-02-11,Anderson Silva,1636.4629144286591,1649.6307114212818,U-DEC,3,Derek Brunson,1574.3077125437585,1561.1399155511358
UFC 208: Holm vs. De Randamie,2017-02-11,Jacare Souza,1587.1094995294022,1600.9468143647648,SUB,1,Tim Boetsch,1539.8582065406843,1526.0208917053217
UFC 208: Holm vs. De Randamie,2017-02-11,Glover Teixeira,1588.7700390375976,1601.538553328197,U-DEC,3,Jared Cannonier,1517.6210511816014,1504.852536891002
UFC 208: Holm vs. De Randamie,2017-02-11,Dustin Poirier,1601.4879927671589,1618.0141532288815,M-DEC,3,Jim Miller,1612.9175432797579,1596.3913828180353
UFC 208: Holm vs. De Randamie,2017-02-11,Belal Muhammad,1487.5109211959712,1505.519649023843,U-DEC,3,Randy Brown,1531.361252988781,1513.3525251609092
UFC 208: Holm vs. De Randamie,2017-02-11,Wilson Reis,1545.9007402307514,1559.824149094309,U-DEC,3,Yuta Sasaki,1500.5523567821967,1486.6289479186391
UFC 208: Holm vs. De Randamie,2017-02-11,Islam Makhachev,1518.9089032642696,1538.0490821368696,U-DEC,3,Nik Lentz,1587.993328971133,1568.853150098533
UFC 208: Holm vs. De Randamie,2017-02-11,Ricky Glenn,1487.01043205923,1501.1751958623622,S-DEC,3,Phillipe Nover,1446.9826208119403,1432.817857008808
UFC 208: Holm vs. De Randamie,2017-02-11,Ryan LaFlare,1566.427354409519,1579.746093297704,U-DEC,3,Roan Carneiro,1507.6501200176656,1494.3313811294806
UFC Fight Night: Lewis vs. Browne,2017-02-19,Derrick Lewis,1586.6664310571964,1601.37292577685,KO/TKO,2,Travis Browne,1558.5168872573176,1543.810392537664
UFC Fight Night: Lewis vs. Browne,2017-02-19,Johny Hendricks,1583.917080992153,1596.2527907587069,U-DEC,3,Hector Lombard,1502.9114278976206,1490.5757181310667
UFC Fight Night: Lewis vs. Browne,2017-02-19,Gavin Tucker,1500.0,1515.407454119484,U-DEC,3,Sam Sicilia,1487.127142384511,1471.719688265027
UFC Fight Night: Lewis vs. Browne,2017-02-19,Elias Theodorou,1544.2353757381313,1560.796379981583,U-DEC,3,Cezar Ferreira,1556.4224239814964,1539.8614197380448
UFC Fight Night: Lewis vs. Browne,2017-02-19,Sara McMann,1518.814063971826,1533.9484901983758,SUB,1,Gina Mazany,1500.0,1484.8655737734503
UFC Fight Night: Lewis vs. Browne,2017-02-19,Gerald Meerschaert,1515.2776520499215,1531.310917354427,SUB,1,Ryan Janes,1516.0,1499.9667346954946
UFC Fight Night: Lewis vs. Browne,2017-02-19,Santiago Ponzinibbio,1550.1016068895185,1565.930247347872,U-DEC,3,Nordine Taleb,1546.3804394402785,1530.551798981925
UFC Fight Night: Lewis vs. Browne,2017-02-19,Randa Markos,1484.6366299942665,1502.14422561492,S-DEC,3,Carla Esparza,1517.471055359896,1499.9634597392424
UFC Fight Night: Lewis vs. Browne,2017-02-19,Aiemann Zahabi,1500.0,1516.0355344862076,U-DEC,3,Reginaldo Vieira,1500.7716228325203,1484.7360883463127
UFC Fight Night: Lewis vs. Browne,2017-02-19,Thiago Santos,1516.7288093202094,1532.7935041168294,KO/TKO,2,Jack Marshman,1518.1336466352648,1502.0689518386448
UFC Fight Night: Lewis vs. Browne,2017-02-19,Paul Felder,1522.6062252174636,1536.8356241340232,KO/TKO,1,Alex Ricci,1484.0,1469.7706010834404
UFC 209: Woodley vs. Thompson 2,2017-03-04,Cynthia Calvillo,1500.0,1516.0014899205823,SUB,1,Amanda Cooper,1500.0323532144635,1484.030863293881
UFC 209: Woodley vs. Thompson 2,2017-03-04,Tyron Woodley,1581.1700758608551,1598.5407259270767,M-DEC,5,Stephen Thompson,1611.0064931059414,1593.63584303972
UFC 209: Woodley vs. Thompson 2,2017-03-04,David Teymur,1531.263693206478,1546.175058162972,U-DEC,3,Lando Vannata,1507.5877031787395,1492.6763382222455
UFC 209: Woodley vs. Thompson 2,2017-03-04,Daniel Kelly,1559.7932126406251,1578.2552996944137,S-DEC,3,Rashad Evans,1613.6848435834775,1595.222756529689
UFC 209: Woodley vs. Thompson 2,2017-03-04,Alistair Overeem,1553.8677540122712,1570.013935393471,KO/TKO,3,Mark Hunt,1557.0421306993774,1540.8959493181776
UFC 209: Woodley vs. Thompson 2,2017-03-04,Iuri Alcantara,1551.9672829810065,1566.35992554963,SUB,2,Luke Sanders,1516.9458268095639,1502.5531842409405
UFC 209: Woodley vs. Thompson 2,2017-03-04,Darren Elkins,1591.9646018606345,1606.4867308981343,KO/TKO,3,Mirsad Bektic,1559.7813069519234,1545.2591779144236
