event,date,fighter_1,fighter_1_elo_before,fighter_1_elo_after,method,round,fighter_2,fighter_2_elo_before,fighter_2_elo_after
UFC Fight Night: Maia vs. Usman,2018-05-19,Tatiana Suarez,1524.425782492714,1535.9977829236195,SUB,1,Alexa Grasso,1512.0286671418016,1500.4566667108961
UFC Fight Night: Maia vs. Usman,2018-05-19,Dominick Reyes,1523.239446584021,1534.5006913776854,KO/TKO,1,Jared Cannonier,1501.8232094032774,1490.561964609613
UFC Fight Night: Maia vs. Usman,2018-05-19,Guido Cannetti,1489.1891879843931,1501.9615826314077,U-DEC,3,Diego Rivas,1511.5832640592039,1498.8108694121893
UFC Fight Night: Maia vs. Usman,2018-05-19,Vicente Luque,1534.8722833849386,1547.211443197753,KO/TKO,1,Chad Laprise,1544.694581688368,1532.3554218755537
UFC Fight Night: Maia vs. Usman,2018-05-19,Andrea Lee,1500.0,1511.5866521420942,U-DEC,3,Veronica Hardy,1488.0276171579499,1476.4409650158557
UFC Fight Night: Maia vs. Usman,2018-05-19,Alexandre Pantoja,1511.2822528813776,1523.7600083284278,U-DEC,3,Brandon Moreno,1525.1220052630702,1512.64424981602
UFC Fight Night: Maia vs. Usman,2018-05-19,Poliana Botelho,1511.5999929420045,1523.5990056206954,KO/TKO,1,Syuri Kondo,1511.5714070621782,1499.5723943834873
UFC Fight Night: Maia vs. Usman,2018-05-19,Gabriel Benitez,1522.6304587495815,1534.2777068070836,KO/TKO,1,Humberto Bandenay,1512.414300586377,1500.767052528875
UFC Fight Night: Maia vs. Usman,2018-05-19,Enrique Barzola,1534.3524317667047,1545.171752209657,U-DEC,3,Brandon Davis,1500.0573045625329,1489.2379841195807
UFC Fight Night: Maia vs. Usman,2018-05-19,Frankie Saenz,1510.8931077843822,1521.7642281517628,U-DEC,3,Henry Briones,1478.111762863476,1467.2406424960955
UFC Fight Night: Maia vs. Usman,2018-05-19,Claudio Puelles,1488.0,1500.4297622600138,SUB,3,Felipe Silva,1500.4482157535665,1488.0184534935527
UFC Fight Night: Maia vs. Usman,2018-05-19,Michel Prazeres,1566.7665827165747,1578.0143698204624,S-DEC,3,Zak Cummings,1544.9591958833166,1533.711408779429
UFC Fight Night: Thompson vs. Till,2018-05-27,Darren Till,1550.220130720804,1563.3092440044406,U-DEC,5,Stephen Thompson,1581.8402026298254,1568.7510893461888
UFC Fight Night: Thompson vs. Till,2018-05-27,Neil Magny,1585.9089536052993,1595.0007920030116,KO/TKO,1,Craig White,1500.0,1490.9081616022877
UFC Fight Night: Thompson vs. Till,2018-05-27,Arnold Allen,1535.2014852633972,1546.0422040258682,SUB,3,Mads Burnell,1501.5318489104245,1490.6911301479536
UFC Fight Night: Thompson vs. Till,2018-05-27,Makwan Amirkhani,1522.0654834127963,1533.783718763615,S-DEC,3,Jason Knight,1513.9060615290894,1502.1878261782706
UFC Fight Night: Thompson vs. Till,2018-05-27,Claudio Silva,1523.585744824916,1536.3554306801116,SUB,1,Nordine Taleb,1545.901068213454,1533.1313823582584
UFC Fight Night: Thompson vs. Till,2018-05-27,Darren Stewart,1465.5810209234737,1478.4239583445383,KO/TKO,2,Eric Spicely,1490.0268198826077,1477.183882461543
UFC Fight Night: Thompson vs. Till,2018-05-27,Tom Breese,1522.7826803552493,1535.17888928263,KO/TKO,1,Daniel Kelly,1534.2582749952364,1521.8620660678557
UFC Fight Night: Thompson vs. Till,2018-05-27,Lina Lansberg,1488.7861830747847,1501.2032935020086,U-DEC,3,Gina Mazany,1500.8676340475718,1488.450523620348
UFC Fight Night: Thompson vs. Till,2018-05-27,Carlo Pedersoli Jr.,1500.0,1511.6373617867325,S-DEC,3,Brad Scott,1489.4973504132672,1477.8599886265347
UFC Fight Night: Thompson vs. Till,2018-05-27,Gillian Robertson,1512.0,1523.585699413623,SUB,2,Molly McCann,1500.0,1488.414300586377
UFC Fight Night: Thompson vs. Till,2018-05-27,Elias Theodorou,1546.699076572878,1557.6202551601207,U-DEC,3,Trevor Smith,1515.3794362725835,1504.4582576853409
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Marlon Moraes,1518.1213049638382,1531.5893304095498,KO/TKO,1,Jimmie Rivera,1560.8389557986384,1547.3709303529267
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Gregor Gillespie,1546.0831986264807,1557.7516223825369,SUB,2,Vinc Pichel,1536.4806387654598,1524.8122150094036
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Walt Harris,1471.6835702674464,1484.634282536461,KO/TKO,2,Daniel Spitz,1499.2673188867836,1486.3166066177691
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Ben Saunders,1520.2178912135869,1531.8775332937544,KO/TKO,1,Jake Ellenberger,1510.3608763288344,1498.7012342486669
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Julio Arce,1512.0,1523.172385326556,SUB,3,Daniel Teymur,1488.0,1476.827614673444
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Jose Torres,1500.0,1511.987092680641,KO/TKO,2,Jarred Brooks,1499.626294684294,1487.639202003653
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Sijara Eubanks,1500.0,1511.6426397800813,U-DEC,3,Lauren Murphy,1489.650301630362,1478.0076618502808
UFC Fight Night: Rivera vs. Moraes,2018-06-01,David Teymur,1546.5745195535276,1559.2323960013057,U-DEC,3,Nik Lentz,1565.6411109197702,1552.983234471992
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Belal Muhammad,1528.2307724275893,1539.2578563189848,U-DEC,3,Chance Rencountre,1500.0,1488.9729161086045
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Desmond Green,1492.3203838174677,1505.9942521855878,U-DEC,3,Gleison Tibau,1541.1018789938541,1527.428010625734
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Nathaniel Wood,1500.0,1511.9929006380796,SUB,2,Johnny Eduardo,1499.7944523955466,1487.801551757467
UFC Fight Night: Rivera vs. Moraes,2018-06-01,Sam Alvey,1547.0896655594997,1557.5590783751145,S-DEC,3,Gian Villante,1502.5319378180948,1492.06252500248
UFC 225: Whittaker vs. Romero 2,2018-06-09,Robert Whittaker,1598.543717371987,1610.4902664166218,S-DEC,5,Yoel Romero,1596.9961434726504,1585.0495944280156
UFC 225: Whittaker vs. Romero 2,2018-06-09,CM Punk,1488.414300586377,1488.414300586377,Overturned,3,Mike Jackson,1488.0,1488.0
UFC 225: Whittaker vs. Romero 2,2018-06-09,Colby Covington,1584.7355654137955,1597.8791951679393,U-DEC,5,Rafael Dos Anjos,1617.9478337214407,1604.8042039672969
UFC 225: Whittaker vs. Romero 2,2018-06-09,Holly Holm,1502.7719797708967,1514.676241012822,U-DEC,3,Megan Anderson,1500.0,1488.0957387580747
UFC 225: Whittaker vs. Romero 2,2018-06-09,Tai Tuivasa,1523.1357096547486,1536.596758159132,U-DEC,3,Andrei Arlovski,1565.648303027528,1552.1872545231447
UFC 225: Whittaker vs. Romero 2,2018-06-09,Curtis Blaydes,1537.7896901431332,1550.2153886467756,KO/TKO,3,Alistair Overeem,1550.1200984222642,1537.6943999186217
UFC 225: Whittaker vs. Romero 2,2018-06-09,Charles Oliveira,1526.782792852513,1539.2695099454074,SUB,1,Clay Guida,1540.8824311699843,1528.39571407709
UFC 225: Whittaker vs. Romero 2,2018-06-09,Mirsad Bektic,1545.4418352993187,1557.8661176031135,S-DEC,3,Ricardo Lamas,1557.7311888989193,1545.3069065951245
UFC 225: Whittaker vs. Romero 2,2018-06-09,Chris de la Rocha,1476.0010177762038,1487.9868701908408,KO/TKO,2,Rashad Coulter,1475.5914030360632,1463.6055506214261
UFC 225: Whittaker vs. Romero 2,2018-06-09,Anthony Smith,1513.842717493737,1527.538220137433,KO/TKO,1,Rashad Evans,1563.2631830654439,1549.5676804217478
UFC 225: Whittaker vs. Romero 2,2018-06-09,Sergio Pettis,1544.1524170551088,1558.2572100660843,S-DEC,3,Joseph Benavidez,1605.7291506443355,1591.62435763336
UFC 225: Whittaker vs. Romero 2,2018-06-09,Dan Ige,1488.0,1499.587589911733,KO/TKO,1,Mike Santiago,1476.0548005499722,1464.4672106382393
UFC 225: Whittaker vs. Romero 2,2018-06-09,Claudia Gadelha,1514.236731421226,1526.6288961831947,S-DEC,3,Carla Esparza,1525.5951089954722,1513.2029442335036
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Leon Edwards,1559.3684049166739,1573.4099583694906,U-DEC,5,Donald Cerrone,1619.0578293008068,1605.01627584799
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Ovince Saint Preux,1544.6011515189148,1555.8516062251474,SUB,1,Tyson Pedro,1522.871303280127,1511.6208485738944
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Jessica Eye,1469.770549185649,1483.626588647505,U-DEC,3,Jessica-Rose Clark,1523.9431733796343,1510.0871339177784
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Li Jingliang,1531.1624030709795,1542.0729554436061,U-DEC,3,Daichi Abe,1499.5325704932866,1488.62201812066
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Petr Yan,1500.0,1511.9523828331658,KO/TKO,1,Teruto Ishihara,1498.621334577245,1486.6689517440793
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Song Yadong,1512.0,1523.5801889807653,KO/TKO,2,Felipe Arantes,1499.8402636817648,1488.2600747009994
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Shane Young,1488.789092829234,1500.7942975429883,KO/TKO,2,Rolando Dy,1488.9397847362388,1476.9345800224846
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Jake Matthews,1535.1842938180894,1546.4118353450624,SUB,1,Shinsho Anzai,1512.7883621023695,1501.5608205753965
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Yan Xiaonan,1510.4614058780533,1522.5113367345239,U-DEC,3,Viviane Pereira,1511.9070605838224,1499.8571297273518
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Matt Schnell,1490.0009441458164,1502.7597508144459,S-DEC,3,Naoki Inoue,1512.0,1499.2411933313706
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Yuta Sasaki,1490.6946923492392,1502.547266686281,SUB,2,Jenel Lausa,1486.426067454487,1474.5734931174452
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Ji Yeon Kim,1500.3862889402628,1512.372946998429,S-DEC,3,Melinda Fabian,1500.0,1488.013341941834
UFC Fight Night: Cowboy vs. Edwards,2018-06-23,Song Kenan,1511.210991681791,1522.8239120816716,KO/TKO,2,Hector Aldana,1500.0,1488.3870796001195
The Ultimate Fighter: Undefeated Finale,2018-07-06,Israel Adesanya,1523.6193360565073,1537.7020068754389,U-DEC,5,Brad Tavares,1584.5354556623925,1570.452784843461
The Ultimate Fighter: Undefeated Finale,2018-07-06,Michael Trizano,1500.0,1512.0,S-DEC,3,Joe Giannetti,1500.0,1488.0
The Ultimate Fighter: Undefeated Finale,2018-07-06,Brad Katona,1500.0,1512.0,U-DEC,3,Jay Cucciniello,1500.0,1488.0
The Ultimate Fighter: Undefeated Finale,2018-07-06,Roxanne Modafferi,1476.414300586377,1488.7867636734522,KO/TKO,2,Barb Honchak,1487.2016765368855,1474.8292134498104
The Ultimate Fighter: Undefeated Finale,2018-07-06,Alessio Di Chirico,1499.7163889140506,1512.1128471430566,S-DEC,3,Julian Marquez,1511.1992094576506,1498.8027512286446
The Ultimate Fighter: Undefeated Finale,2018-07-06,Alex Caceres,1492.6842130633167,1504.9225506101284,S-DEC,3,Martin Bravo,1499.585699413623,1487.3473618668113
The Ultimate Fighter: Undefeated Finale,2018-07-06,Luis Pena,1500.0,1512.0,SUB,1,Richie Smullen,1500.0,1488.0
The Ultimate Fighter: Undefeated Finale,2018-07-06,Gerald Meerschaert,1523.29250386998,1535.2879265448594,SUB,2,Oskar Piechota,1523.1599767274356,1511.1645540525562
The Ultimate Fighter: Undefeated Finale,2018-07-06,Steven Peterson,1487.5729443597627,1499.6152706409955,S-DEC,3,Matt Bessette,1488.79842080045,1476.7560945192172
The Ultimate Fighter: Undefeated Finale,2018-07-06,Montana De La Rosa,1512.0,1524.0,SUB,3,Rachael Ostovich,1512.0,1500.0
The Ultimate Fighter: Undefeated Finale,2018-07-06,John Gunther,1500.0,1512.0,M-DEC,3,Allan Zuniga,1500.0,1488.0
The Ultimate Fighter: Undefeated Finale,2018-07-06,Bryce Mitchell,1500.0,1512.0,M-DEC,3,Tyler Diamond,1500.0,1488.0
UFC 226: Miocic vs. Cormier,2018-07-07,Daniel Cormier,1603.264053802537,1615.8262225793849,KO/TKO,1,Stipe Miocic,1619.552429880592,1606.9902611037442
UFC 226: Miocic vs. Cormier,2018-07-07,Derrick Lewis,1574.5952186374363,1586.0865026818205,U-DEC,3,Francis Ngannou,1559.857550230825,1548.3662661864407
UFC 226: Miocic vs. Cormier,2018-07-07,Anthony Pettis,1526.970700655404,1539.7257571552736,SUB,2,Michael Chiesa,1548.860744265545,1536.1056877656754
UFC 226: Miocic vs. Cormier,2018-07-07,Khalil Rountree Jr.,1501.2275723102437,1513.5833693981092,KO/TKO,1,Gokhan Saki,1511.5319733751057,1499.1761762872402
UFC 226: Miocic vs. Cormier,2018-07-07,Mike Perry,1512.246869238933,1525.6047999010523,S-DEC,3,Paul Felder,1551.732109475576,1538.3741788134566
UFC 226: Miocic vs. Cormier,2018-07-07,Raphael Assuncao,1588.5259585581477,1598.7140549758558,U-DEC,3,Rob Font,1535.6617619147814,1525.4736654970734
UFC 226: Miocic vs. Cormier,2018-07-07,Drakkar Klose,1513.1118576748581,1524.4462461754813,U-DEC,3,Lando Vannata,1493.82063049978,1482.4862419991568
UFC 226: Miocic vs. Cormier,2018-07-07,Curtis Millender,1514.221574605246,1525.8536756114813,U-DEC,3,Max Griffin,1503.5664685636748,1491.9343675574394
UFC 226: Miocic vs. Cormier,2018-07-07,Dan Hooker,1536.2879563715792,1548.5500459875211,KO/TKO,1,Gilbert Burns,1543.8774349021835,1531.6153452862416
UFC 226: Miocic vs. Cormier,2018-07-07,Emily Whitmire,1488.0,1500.38811131872,U-DEC,3,Jamie Moyle,1499.2408941910696,1486.8527828723497
UFC 226: Miocic vs. Cormier,2018-07-07,Paulo Costa,1535.764975301305,1546.8323398800278,KO/TKO,2,Uriah Hall,1508.7078480579614,1497.6404834792386
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Chad Mendes,1548.281654101851,1560.9297039340925,KO/TKO,1,Myles Jury,1567.0628909027193,1554.414841070478
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Junior Dos Santos,1583.8358703011224,1592.9952019437765,U-DEC,5,Blagoy Ivanov,1500.0,1490.840668357346
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Sage Northcutt,1531.8370448661183,1543.2247915368046,KO/TKO,2,Zak Ottow,1514.0950896557915,1502.7073429851052
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Ricky Glenn,1502.4964620089147,1515.392357300818,S-DEC,3,Dennis Bermudez,1528.483641944781,1515.5877466528777
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Niko Price,1524.3292473476113,1536.294860134517,KO/TKO,2,Randy Brown,1523.333632829396,1511.3680200424903
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Cat Zingano,1491.0802168437478,1504.571004241256,U-DEC,3,Marion Reneau,1534.467064966591,1520.9762775690826
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Raoni Barcelos,1500.0,1511.6144127641169,KO/TKO,3,Kurt Holobaugh,1488.8322615196494,1477.2178487555325
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Alexander Volkanovski,1546.127921234469,1560.0934569643753,U-DEC,3,Darren Elkins,1603.5532849807603,1589.5877492508541
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Said Nurmagomedov,1500.0,1511.894173459895,S-DEC,3,Justin Scoggins,1496.9359284042987,1485.0417549444037
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Liz Carmouche,1490.6530010611025,1502.9757571049845,U-DEC,3,Jennifer Maia,1500.0,1487.677243956118
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Mark De La Rosa,1487.1047839554146,1499.5499645376085,SUB,2,Elias Garcia,1500.0,1487.5548194178061
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Jessica Aguilar,1476.0295735787067,1488.4581332399164,U-DEC,3,Jodie Esquibel,1488.4429259395667,1476.014366278357
UFC Fight Night: Dos Santos vs. Ivanov,2018-07-14,Alejandro Perez,1554.6280227149168,1564.7069937781644,U-DEC,3,Eddie Wineland,1498.5259675677642,1488.4469965045166
UFC Fight Night: Shogun vs. Smith,2018-07-22,Danny Roberts,1522.0871743986743,1533.3253364415573,S-DEC,3,David Zawada,1500.0,1488.761837957117
UFC Fight Night: Shogun vs. Smith,2018-07-22,Anthony Smith,1527.538220137433,1539.7182961686196,KO/TKO,1,Mauricio Rua,1532.752346662024,1520.5722706308372
UFC Fight Night: Shogun vs. Smith,2018-07-22,Corey Anderson,1530.8783609931609,1544.3642285673238,U-DEC,3,Glover Teixeira,1574.120540230453,1560.63467265629
UFC Fight Night: Shogun vs. Smith,2018-07-22,Abu Azaitar,1500.0,1512.0134066478665,U-DEC,3,Vitor Miranda,1500.388162374118,1488.3747557262516
UFC Fight Night: Shogun vs. Smith,2018-07-22,Marcin Tybura,1505.346510527083,1518.3800018222191,U-DEC,3,Stefan Struve,1535.3434619394588,1522.3099706443227
UFC Fight Night: Shogun vs. Smith,2018-07-22,Nasrat Haqparast,1486.8892724146158,1499.6498224758363,U-DEC,3,Marc Diakiese,1508.9390077634298,1496.1784577022092
UFC Fight Night: Shogun vs. Smith,2018-07-22,Manny Bermudez,1511.2713744709074,1522.482627106896,SUB,1,Davey Grant,1488.4018268613443,1477.1905742253557
UFC Fight Night: Shogun vs. Smith,2018-07-22,Bartosz Fabinski,1523.9723509402008,1535.2343368175925,U-DEC,3,Emil Meek,1502.5776518785149,1491.3156660011232
UFC Fight Night: Shogun vs. Smith,2018-07-22,Nad Narimani,1500.0,1512.0,U-DEC,3,Khalid Taha,1500.0,1488.0
UFC Fight Night: Shogun vs. Smith,2018-07-22,Aleksandar Rakic,1512.7794073138664,1525.5380029034568,U-DEC,3,Justin Ledet,1534.772327276234,1522.0137316866435
UFC Fight Night: Shogun vs. Smith,2018-07-22,Pingyuan Liu,1500.0,1511.5928534835973,U-DEC,3,Damian Stasiak,1488.2073744831278,1476.6145209995304
UFC Fight Night: Shogun vs. Smith,2018-07-22,Darko Stosic,1500.0,1511.6235157680485,KO/TKO,1,Jeremy Kimball,1489.09608649272,1477.4725707246714
UFC Fight Night: Shogun vs. Smith,2018-07-22,Damir Hadzovic,1490.1049640512597,1503.19210497488,S-DEC,3,Nick Hein,1521.6674568522694,1508.5803159286488
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Dustin Poirier,1611.279772799751,1620.6341285178771,KO/TKO,2,Eddie Alvarez,1533.4019324637593,1524.0475767456333
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Jose Aldo,1566.5543540292977,1577.631312339864,KO/TKO,1,Jeremy Stephens,1539.7766643674086,1528.6997060568422
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Joanna Jedrzejczyk,1563.0342638389964,1574.3578526983893,U-DEC,3,Tecia Pennington,1543.429374249876,1532.105785390483
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Alexander Hernandez,1514.1134355225752,1527.6069150332664,U-DEC,3,Olivier Aubin-Mercier,1557.579452376547,1544.0859728658556
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Jordan Mein,1504.3592238567303,1516.908093600067,U-DEC,3,Alex Morono,1520.2617264843968,1507.71285674106
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Hakeem Dawodu,1488.414300586377,1500.3999911578462,U-DEC,3,Austin Arnett,1488.0,1476.0143094285309
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Islam Makhachev,1540.47903570472,1552.3150503321356,SUB,1,Kajan Johnson,1535.7308772974873,1523.8948626700717
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,John Makdessi,1521.733994674119,1533.1590508874854,U-DEC,3,Ross Pearson,1505.0749119684278,1493.6498557550615
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Katlyn Cerminara,1522.481594190006,1535.2047908124607,U-DEC,3,Alexis Davis,1543.4456864376832,1530.7224898152285
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Dustin Ortiz,1525.6069881450235,1537.9628940610348,KO/TKO,1,Matheus Nicolau,1535.9145428806976,1523.5586369646862
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Nina Nunes,1500.095148111371,1512.146156602108,U-DEC,3,Randa Markos,1501.5720040767694,1489.5209955860323
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Devin Powell,1476.0833634784121,1488.4682610410266,KO/TKO,1,Alvaro Herrera Mendoza,1487.2311132713535,1474.846215708739
UFC Fight Night: Alvarez vs. Poirier 2,2018-07-28,Ion Cutelaba,1501.507166643686,1514.2953727279246,KO/TKO,1,Gadzhimurad Antigulov,1524.360974645593,1511.5727685613545
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,TJ Dillashaw,1595.367255512475,1606.1667623300184,KO/TKO,1,Cody Garbrandt,1560.492761837122,1549.6932550195786
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Henry Cejudo,1552.9329793496736,1568.1180741659416,S-DEC,5,Demetrious Johnson,1647.4129244612343,1632.2278296449663
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,JJ Aldrich,1512.8150966118271,1524.7869442238602,U-DEC,3,Polyana Viana,1512.0,1500.0281523879669
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Pedro Munhoz,1527.648087544494,1539.4914714621232,U-DEC,3,Brett Johns,1523.113330029674,1511.2699461120449
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Renato Moicano,1536.1908816234795,1548.9482304851667,SUB,1,Cub Swanson,1558.1475605236485,1545.3902116619613
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Ricardo Ramos,1524.0327881140306,1536.045419948534,S-DEC,3,Kyung Ho Kang,1524.3985173171875,1512.3858854826842
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Ricky Simon,1511.5843333747098,1523.1843728776519,U-DEC,3,Montel Jackson,1500.0,1488.399960497058
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Marlon Vera,1500.845432103884,1512.3735631522204,KO/TKO,2,Wulijiburen,1487.1763784694726,1475.6482474211361
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Zhang Weili,1500.0,1511.9873756871718,U-DEC,3,Danielle Taylor,1499.6344885718836,1487.6471128847118
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Thiago Santos,1545.4321104290907,1555.871824050101,U-DEC,3,Kevin Holland,1500.0,1489.5602863789898
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Sheymon Moraes,1488.414300586377,1500.814308212328,U-DEC,3,Matt Sayles,1500.0,1487.5999923740492
UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,Alex Perez,1522.8136131588187,1534.4397993748971,KO/TKO,1,Jose Torres,1511.987092680641,1500.3609064645625
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Justin Gaethje,1492.8545932434697,1508.1905394981695,KO/TKO,1,James Vick,1592.0503693278113,1576.7144230731114
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Michael Johnson,1511.011732296259,1523.5069698574523,S-DEC,3,Andre Fili,1525.358477109512,1512.8632395483187
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Cortney Casey,1478.4071927224054,1490.8311629441032,S-DEC,3,Angela Hill,1490.6874993184185,1478.2635290967207
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Bryan Barberena,1515.5777990918875,1526.9953612073093,KO/TKO,1,Jake Ellenberger,1498.7012342486669,1487.283672133245
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Eryk Anders,1513.72487511305,1524.8516994205638,KO/TKO,3,Tim Williams,1488.3990887419131,1477.2722644343994
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Deiveson Figueiredo,1536.2813091065857,1548.3332688749933,KO/TKO,2,John Moraga,1537.7857078885174,1525.7337481201098
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Cory Sandhagen,1512.0,1524.8559353872322,KO/TKO,2,Iuri Alcantara,1536.8240238374444,1523.9680884502122
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Andrew Sanchez,1498.5294907509995,1510.5953147560172,U-DEC,3,Markus Perez,1500.4353100095461,1488.3694860045284
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Mickey Gall,1522.6669292536585,1533.849193203071,SUB,1,George Sullivan,1498.9542953065306,1487.772031357118
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Joanne Wood,1500.336446179843,1511.4602101914143,SUB,1,Kalindra Faria,1474.9215818707069,1463.7978178591356
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Drew Dober,1513.691679350808,1525.1838244447329,U-DEC,3,Jon Tuck,1498.9789856896448,1487.48684059572
UFC Fight Night: Gaethje vs. Vick,2018-08-25,Rani Yahya,1568.6318737047143,1578.3129007267044,SUB,1,Luke Sanders,1500.6356988375726,1490.9546718155825
UFC Fight Night: Gaethje vs. Vick,2018-08-25,James Krause,1536.4525977496503,1548.7569966568456,KO/TKO,2,Warlley Alves,1545.2677398600683,1532.963340952873
UFC 228: Woodley vs. Till,2018-09-08,Abdul Razak Alhassan,1522.4678372272365,1534.9451537100695,KO/TKO,1,Niko Price,1536.294860134517,1523.817543651684
UFC 228: Woodley vs. Till,2018-09-08,Jessica Andrade,1557.8302517149282,1569.1166949150936,KO/TKO,1,Karolina Kowalkiewicz,1537.1462647711924,1525.859821571027
UFC 228: Woodley vs. Till,2018-09-08,Zabit Magomedsharipov,1534.8294496937979,1545.263752756732,SUB,2,Brandon Davis,1489.2379841195807,1478.8036810566466
UFC 228: Woodley vs. Till,2018-09-08,Jimmie Rivera,1547.3709303529267,1559.604480734616,U-DEC,3,John Dodson,1554.1337604712644,1541.9002100895752
UFC 228: Woodley vs. Till,2018-09-08,Tatiana Suarez,1535.9977829236195,1547.2116048026528,KO/TKO,3,Carla Esparza,1513.2029442335036,1501.9891223544703
UFC 228: Woodley vs. Till,2018-09-08,Tyron Woodley,1585.0710042994413,1596.3203611088647,SUB,2,Darren Till,1563.3092440044406,1552.0598871950172
UFC 228: Woodley vs. Till,2018-09-08,Geoff Neal,1511.2271808461328,1522.4659265659425,KO/TKO,2,Frank Camacho,1489.1569739611382,1477.9182282413285
UFC 228: Woodley vs. Till,2018-09-08,Darren Stewart,1478.4239583445383,1491.5800370223317,KO/TKO,2,Charles Byrd,1512.0,1498.8439213222066
UFC 228: Woodley vs. Till,2018-09-08,Diego Sanchez,1536.5470922585753,1546.979783872733,U-DEC,3,Craig White,1490.9081616022877,1480.47546998813
UFC 228: Woodley vs. Till,2018-09-08,Jim Miller,1540.4913397939765,1550.6694654793891,SUB,1,Alex White,1487.3316877850311,1477.1535620996185
UFC 228: Woodley vs. Till,2018-09-08,Irene Aldana,1488.4019553940668,1501.2309249127281,S-DEC,3,Lucie Pudilova,1512.4413699660931,1499.6124004474318
UFC 228: Woodley vs. Till,2018-09-08,Aljamain Sterling,1547.0630726393956,1558.7098050857226,SUB,2,Cody Stamann,1536.8319730735357,1525.1852406272087
UFC 228: Woodley vs. Till,2018-09-08,Jarred Brooks,1487.639202003653,1500.0655013600376,S-DEC,3,Robert Sanchez,1499.9870287029325,1487.560729346548
